date,BDI,SSEC,NASDAQ,NOSB,CRB,dot_com,911,China_WTO,Iraq_war,Indian_Ocean_Tsunami,Grobal_Financial_Crisis,China_Economic_policy_changes,Lehman_bro,Europe_Debt_Crisis,Japan_Earthqauke,Crude_oil_price_Collapse,China_economic_Slowdown,Covid_19,OECD_GDP_growth,month,spring,summer,fall,winter,TimeSeries
2011-05-01,1266.2,2923.774286,2860.998571,2728.2,367.7385714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,5,1,0,0,0,600
2011-05-08,1317.628571,2885.41,2835.288571,2650.806452,350.2457143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,5,1,0,0,0,601
2011-05-15,1321.285714,2868.817143,2837.498571,2688.967742,340.4528571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,5,1,0,0,0,602
2011-05-22,1318.857143,2846.524286,2795.624286,2727.129032,339.5385714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,5,1,0,0,0,603
2011-05-29,1443.785714,2735.165714,2781.252857,2765.290323,343.6289286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,5,1,0,0,0,604
2011-06-05,1484.928571,2727.835714,2767.372857,2750.711214,347.9432143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,6,0,1,0,0,605
2011-06-12,1435.714286,2721.261429,2670.217143,2546.266667,347.3685714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,6,0,1,0,0,606
2011-06-19,1415,2672.431429,2633.741429,2326,339.1957143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,6,0,1,0,0,607
2011-06-26,1419.571429,2693.707143,2666.702857,2105.733333,332.9685714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,6,0,1,0,0,608
2011-07-03,1425.142857,2762.79,2769.570714,1909.625192,336.2685714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,7,0,1,0,0,609
2011-07-10,1439.714286,2804.592857,2839.717857,2003.419355,342.3214286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,7,0,1,0,0,610
2011-07-17,1377.714286,2802.888571,2784.118571,2177.741935,345.0271429,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,7,0,1,0,0,611
2011-07-24,1326.571429,2772.012857,2828.678571,2352.064516,346.2328571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,7,0,1,0,0,612
2011-07-31,1283.571429,2704.47,2781.595714,2526.387097,344.5114286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,7,0,1,0,0,613
2011-08-07,1262.428571,2646.46,2583.688571,2612.83871,331.4085714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,8,0,1,0,0,614
2011-08-14,1277.571429,2570.955714,2469.3,2582.129032,323.4585714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,8,0,1,0,0,615
2011-08-21,1410.571429,2568.607143,2428.517143,2551.419355,330.29,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,8,0,1,0,0,616
2011-08-28,1554.857143,2575.288571,2457.224286,2520.709677,333.9257143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,8,0,1,0,0,617
2011-09-04,1658,2543.097143,2528.547857,2485.331797,339.0485714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,9,0,0,1,0,618
2011-09-11,1799.285714,2491.100357,2494.062143,2421.166667,336.2014286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,9,0,0,1,0,619
2011-09-18,1857.571429,2473.651786,2580.615714,2352.333333,331.3157143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,9,0,0,1,0,620
2011-09-25,1860.285714,2443.01,2525.725714,2283.5,311.9985714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,9,0,0,1,0,621
2011-10-02,1910.285714,2376.994429,2457.498571,2213.320276,302.4014286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,10,0,0,1,0,622
2011-10-09,1954,2350.562,2461.818571,2098.709677,301.2685714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,10,0,0,1,0,623
2011-10-16,2132.285714,2407.891429,2617.81,1963.903226,312.8857143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,10,0,0,1,0,624
2011-10-23,2150.857143,2362.522857,2635.624286,1829.096774,312.6671429,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,10,0,0,1,0,625
2011-10-30,2078.714286,2436.88,2697.981429,1694.290323,320.7057143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,10,0,0,1,0,626
2011-11-06,1841,2502.407143,2670.981429,1576.751152,319.0357143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,11,0,0,1,0,627
2011-11-13,1807.857143,2501.281429,2669.18,1497.2,319.9328571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,11,0,0,1,0,628
2011-11-20,1872.857143,2462.39,2605.594286,1418.8,315.5771429,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,11,0,0,1,0,629
2011-11-27,1827.857143,2394.834286,2480.807857,1340.4,307.3457143,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,11,0,0,1,0,630
2011-12-04,1847.571429,2367.177143,2599.858571,1297.756682,312.2342857,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,12,0,0,0,1,631
2011-12-11,1887,2320.537143,2636.695714,1475.612903,308.6085714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,12,0,0,0,1,632
2011-12-18,1902,2231.068571,2557.95,1689.225806,297.7414286,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,12,0,0,0,1,633
2011-12-25,1798.415584,2201.612857,2595.018571,1902.83871,303.8489286,0,0,0,0,0,0,0,0,1,1,0,0,0,1.867924371,12,0,0,0,1,634
2012-01-01,1675.818182,2182.876,2614.3725,2116.451613,306.855,0,0,0,0,0,0,0,0,1,1,0,0,0,1.386406603,1,0,0,0,1,635
2012-01-08,1462.623377,2175.329714,2661.395357,2205.677419,311.0775,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,1,0,0,0,1,636
2012-01-15,1140.428571,2251.148571,2708.5125,2201.612903,310.8396429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,1,0,0,0,1,637
2012-01-22,910.1428571,2287.738,2766.773929,2197.548387,310.9639286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,1,0,0,0,1,638
2012-01-29,762.7142857,2298.672,2805.634286,2193.483871,315.81,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,1,0,0,0,1,639
2012-02-05,662.4285714,2307.175714,2863.862857,2163.598602,313.0414286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,2,0,0,0,1,640
2012-02-12,691.1428571,2339.424286,2912.615714,2040.758621,313.9728571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,2,0,0,0,1,641
2012-02-19,723.7142857,2356.877143,2941.690357,1910.172414,316.4764286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,2,0,0,0,1,642
2012-02-26,713.8571429,2412.07,2954.536071,1779.586207,323.8292857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,2,0,0,0,1,643
2012-03-04,757.8571429,2445.7,2973.091429,1674.36342,322.3928571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,3,1,0,0,0,644
2012-03-11,809.1428571,2426.328571,2961.035714,1725.548387,316.4828571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,3,1,0,0,0,645
2012-03-18,861.2857143,2410.758571,3044.211429,1802.096774,317.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,3,1,0,0,0,646
2012-03-25,898.4285714,2370.095714,3078.502857,1878.645161,315.3071429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,3,1,0,0,0,647
2012-04-01,926.1428571,2291.845,3106.582857,1955.193548,311.0028571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,4,1,0,0,0,648
2012-04-08,929,2295.484286,3081.89,1962.666667,307.3414286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,4,1,0,0,0,649
2012-04-15,954.1428571,2332.395714,3017.338571,1918.333333,302.7771429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,4,1,0,0,0,650
2012-04-22,1031.714286,2379.114286,3005.94,1874,300.5742857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,4,1,0,0,0,651
2012-04-29,1136.857143,2400.451714,3028.15,1829.666667,303.4314286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,4,1,0,0,0,652
2012-05-06,1154.857143,2440.871143,3007.341429,1960.794163,301.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,5,1,0,0,0,653
2012-05-13,1147.428571,2412.905714,2934.657143,2477.935484,293.4371429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,5,1,0,0,0,654
2012-05-20,1137,2359.712857,2841.265714,3006.774194,289.5928571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,5,1,0,0,0,655
2012-05-27,1072.285714,2352.07,2844.782143,3535.612903,283.4075,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,5,1,0,0,0,656
2012-06-03,938.2,2366.191429,2807.612143,4023.130876,273.5246429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,6,0,1,0,0,657
2012-06-10,879.9428571,2298.844286,2820.061429,4014.8,272.0971429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,6,0,1,0,0,658
2012-06-17,911,2305.752857,2849.81,3868.733333,271.5771429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,6,0,1,0,0,659
2012-06-24,968,2271.156429,2890.804286,3722.666667,271.1057143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,6,0,1,0,0,660
2012-07-01,994.5714286,2219.417143,2890.908571,3576.6,277.6085714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,7,0,1,0,0,661
2012-07-08,1113.285714,2214.561429,2955.137143,3349.612903,289.9428571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,7,0,1,0,0,662
2012-07-15,1130.142857,2173.694286,2900.307143,3061.935484,292.3285714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,7,0,1,0,0,663
2012-07-22,1059.714286,2163.11,2922.318571,2774.258065,300.5285714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,7,0,1,0,0,664
2012-07-29,963.7142857,2131.081429,2908.95,2486.580645,298.8085714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,7,0,1,0,0,665
2012-08-05,871.1428571,2124.085714,2948.721429,2255.907834,299.8385714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,8,0,1,0,0,666
2012-08-12,799,2160.19,3014.271429,2230.451613,302.4814286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,8,0,1,0,0,667
2012-08-19,728.7142857,2120.925714,3051.744286,2222.096774,302.1628571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,8,0,1,0,0,668
2012-08-26,714,2097.988571,3069.044286,2213.741935,306.5171429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,8,0,1,0,0,669
2012-09-02,710,2055.551429,3069.597857,2208.152842,307.8021429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,9,0,0,1,0,670
2012-09-09,679.1428571,2083.258571,3104.290714,2293.833333,310.2221429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,9,0,0,1,0,671
2012-09-16,662.7142857,2116.938571,3146.465714,2421,316.8014286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,9,0,0,1,0,672
2012-09-23,736.7142857,2045.325714,3176.535714,2548.166667,309.3214286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,9,0,0,1,0,673
2012-09-30,762.8571429,2053.993571,3122.114286,2675.333333,307.6514286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,9,0,0,1,0,674
2012-10-07,833,2079.12,3128.998571,2583.870968,308.7414286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,10,0,0,1,0,675
2012-10-14,904.1428571,2103.002857,3061.565714,2200.903226,306.9742857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,10,0,0,1,0,676
2012-10-21,995.2857143,2117.74,3052.934286,1817.935484,306.1314286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,10,0,0,1,0,677
2012-10-28,1061.571429,2093.734286,2990.379714,1434.967742,298.3228571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,10,0,0,1,0,678
2012-11-04,1008.571429,2091.818571,2988.871714,1289.036866,294.3742857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,11,0,0,1,0,679
2012-11-11,942.1428571,2087.811429,2936.921429,2604.833333,292.7757143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,11,0,0,1,0,680
2012-11-18,1015.857143,2037.041429,2870.602857,4157.666667,293.7914286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,11,0,0,1,0,681
2012-11-25,1078.714286,2020.578571,2945.211429,5710.5,298.0942857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,11,0,0,1,0,682
2012-12-02,1091.571429,1980.807143,2995.865714,7206.68894,298.54,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,12,0,0,0,1,683
2012-12-09,1001.714286,2029.058571,2986.414286,6833.612903,296.28,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,12,0,0,0,1,684
2012-12-16,828,2109.182857,2995.498571,5610.870968,294.3242857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,12,0,0,0,1,685
2012-12-23,719.4285714,2159.865714,3030.642857,4388.129032,294.6514286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,12,0,0,0,1,686
2012-12-30,698.6666667,2219.045714,2990.025714,3165.387097,294.7578571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.386406603,12,0,0,0,1,687
2013-01-06,702.6190476,2275.378571,3085.765,2295.248848,295.4235714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,1,0,0,0,1,688
2013-01-13,746,2274.024286,3112.424286,2200.83871,295.9685714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,1,0,0,0,1,689
2013-01-20,805.7142857,2313.455714,3127.471786,2129.935484,299.7292857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,1,0,0,0,1,690
2013-01-27,810.8571429,2313.711429,3146.001786,2059.032258,300.3935714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,1,0,0,0,1,691
2013-02-03,763.2857143,2391.367143,3154.538571,1998.868005,303.4014286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,2,0,0,0,1,692
2013-02-10,745,2430.212857,3173.728571,2067.571429,301.9628571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,2,0,0,0,1,693
2013-02-17,749.2857143,2432.4,3195.184286,2172.071429,299.5525,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,2,0,0,0,1,694
2013-02-24,740,2354.534286,3165.368571,2276.571429,295.3353571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,2,0,0,0,1,695
2013-03-03,761,2327.198571,3155.694286,2384.254115,292.0471429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,3,1,0,0,0,696
2013-03-10,826,2316.998571,3228.89,2530.129032,292.6228571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,3,1,0,0,0,697
2013-03-17,878.5714286,2275.465714,3247.852857,2686.612903,295.5471429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,3,1,0,0,0,698
2013-03-24,923.5714286,2303.19,3238.397143,2843.096774,294.3785714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,3,1,0,0,0,699
2013-03-31,915.8857143,2267.082857,3253.122143,2999.580645,296.0642857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,3,1,0,0,0,700
2013-04-07,873.9714286,2223.031429,3223.94,3136.2,290.2985714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,4,1,0,0,0,701
2013-04-14,866.2857143,2211.22,3266.272857,3246.333333,288.0357143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,4,1,0,0,0,702
2013-04-21,884.4285714,2214.234286,3213.974286,3356.466667,282.4457143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,4,1,0,0,0,703
2013-04-28,876.4285714,2196.596429,3275.437143,3466.6,284.8657143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,4,1,0,0,0,704
2013-05-05,872.6071429,2191.777143,3346.541429,3564.99447,288.2742857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,5,1,0,0,0,705
2013-05-12,886.1785714,2240.227143,3417.712857,3621.129032,289.63,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,5,1,0,0,0,706
2013-05-19,854.2857143,2257.324286,3476.09,3673.741935,287.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,5,1,0,0,0,707
2013-05-26,828.2857143,2293.33,3474.428929,3726.354839,286.3564286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,5,1,0,0,0,708
2013-06-02,814,2308.085714,3472.336071,3776.984485,284.0278571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,6,0,1,0,0,709
2013-06-09,808.1428571,2240.877143,3449.767143,3762.166667,286.5242857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,6,0,1,0,0,710
2013-06-16,869.2857143,2162.324286,3436.537143,3717.6,285.8071429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,6,0,1,0,0,711
2013-06-23,1001.428571,2093.201429,3396.772857,3673.033333,281.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,6,0,1,0,0,712
2013-06-30,1135.571429,1968.274286,3383.96,3628.466667,276.9685714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,6,0,1,0,0,713
2013-07-07,1128.285714,1996.405714,3459.525,3570.387097,280.75,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,7,0,1,0,0,714
2013-07-14,1136.142857,2020.458571,3556.542857,3494.290323,285.6014286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,7,0,1,0,0,715
2013-07-21,1144.428571,2026.212857,3600.411429,3418.193548,289.5185714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,7,0,1,0,0,716
2013-07-28,1101.428571,2014.45,3598.558571,3342.096774,286.9828571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,7,0,1,0,0,717
2013-08-04,1065.428571,2014.08,3655.692857,3287.815668,283.5785714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,8,0,1,0,0,718
2013-08-11,1019.714286,2058.342857,3667.431429,3368.064516,284.0828571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,8,0,1,0,0,719
2013-08-18,1067.571429,2087.422857,3632.061429,3470.129032,290.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,8,0,1,0,0,720
2013-08-25,1153.142857,2072.808571,3630.618571,3572.193548,290.6328571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,8,0,1,0,0,721
2013-09-01,1146,2099.111429,3605.200714,3674.258065,293.1089286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,9,0,0,1,0,722
2013-09-08,1283.285714,2137.73,3650.507857,3642.4,292.2017857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,9,0,0,1,0,723
2013-09-15,1598.714286,2235.887143,3719.77,3510.1,290.9414286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,9,0,0,1,0,724
2013-09-22,1832.571429,2204.941429,3764.474286,3377.8,288.1828571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,9,0,0,1,0,725
2013-09-29,2043.285714,2182.517143,3773.818571,3245.5,286.2128571,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,9,0,0,1,0,726
2013-10-06,2047.857143,2183.4875,3794.957143,3123.630876,285.97,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,10,0,0,1,0,727
2013-10-13,2046.857143,2212.889643,3757.537143,3024.709677,286.9871429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,10,0,0,1,0,728
2013-10-20,1932.714286,2209.941429,3865.782857,2926.483871,286.7114286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,10,0,0,1,0,729
2013-10-27,1740,2169.587143,3930.357143,2828.258065,282.9214286,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,10,0,0,1,0,730
2013-11-03,1537.142857,2144.792857,3931.924286,2731.131797,277.72,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,11,0,0,1,0,731
2013-11-10,1581.857143,2128.23,3917.711429,2647.2,273.9157143,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,11,0,0,1,0,732
2013-11-17,1524.142857,2127.652857,3957.004286,2566.933333,273.8771429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,11,0,0,1,0,733
2013-11-24,1497,2197.371429,3964.131429,2486.666667,274.2485714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,11,0,0,1,0,734
2013-12-01,1686.142857,2205.428571,4039.204286,2406.4,274.5785714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,12,0,0,0,1,735
2013-12-08,2065.857143,2234.468571,4049.63,2265.16129,277.56,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,12,0,0,0,1,736
2013-12-15,2286.857143,2205.094286,4023.272857,2078.193548,280.0942857,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,12,0,0,0,1,737
2013-12-22,2210,2121.044286,4077.111429,1891.225806,281.4271429,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,12,0,0,0,1,738
2013-12-29,2233.666667,2094.585714,4157.168571,1704.258065,283.0785714,0,0,0,0,0,0,0,0,1,0,0,0,0,1.518285911,12,0,0,0,1,739
2014-01-05,2083.47619,2092.510714,4144.455714,1598.949309,278.4428571,0,0,0,0,0,0,0,0,1,0,0,0,0,2.092430567,1,0,0,0,1,740
2014-01-12,1682.571429,2028.735714,4150.182857,1787.612903,275.4314286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,1,0,0,0,1,741
2014-01-19,1401,2012.085714,4191.966429,2000.774194,277.7646429,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,1,0,0,0,1,742
2014-01-26,1299.857143,2033.652857,4178.043571,2213.935484,280.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,1,0,0,0,1,743
2014-02-02,1140.285714,2037.515,4080.12,2437.241442,282.8657143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,2,0,0,0,1,744
2014-02-09,1090.428571,2048.399286,4071.005714,2995.321429,287.5442857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,2,0,0,0,1,745
2014-02-16,1101.571429,2109.315714,4219.258571,3705.571429,292.4382143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,2,0,0,0,1,746
2014-02-23,1160.571429,2119.982857,4266.237143,4415.821429,300.5682143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,2,0,0,0,1,747
2014-03-02,1233.571429,2055.334286,4297.87,5137.535056,302.5271429,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,3,1,0,0,0,748
2014-03-09,1445.714286,2053.462857,4335.178571,6237.548387,306.5885714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,3,1,0,0,0,749
2014-03-16,1499.714286,2007.052857,4285.162857,7509.516129,303.3357143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,3,1,0,0,0,750
2014-03-23,1570,2032.228571,4288.588571,8781.483871,300.6485714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,3,1,0,0,0,751
2014-03-30,1456.571429,2051.511429,4185.14,10053.45161,302.9428571,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,3,1,0,0,0,752
2014-04-06,1254.571429,2055.648214,4188.062857,10269.89862,303.5657143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,4,1,0,0,0,753
2014-04-13,1052.428571,2116.979643,4064.7,8164.2,308.8442857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,4,1,0,0,0,754
2014-04-20,946.5428571,2099.781429,4080.599286,5988.133333,310.6507143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,4,1,0,0,0,755
2014-04-27,955.6,2048.514286,4111.977143,3812.066667,310.9371429,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,4,1,0,0,0,756
2014-05-04,985.2857143,2022.515714,4115.115714,1883.295853,308.5314286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,5,1,0,0,0,757
2014-05-11,1007.142857,2022.267143,4089.37,1479.516129,306.0442857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,5,1,0,0,0,758
2014-05-18,1009.714286,2033.522857,4107.275714,1323.032258,306.5685714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,5,1,0,0,0,759
2014-05-25,983.5357143,2024.308571,4157.779286,1166.548387,307.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092430567,5,1,0,0,0,760
2014-06-01,948.5357143,2040.547857,4236.683571,1010.064516,306.1957143,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,6,0,1,0,0,761
2014-06-08,970.7142857,2033.282143,4285.455714,1171.133333,305.0857143,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,6,0,1,0,0,762
2014-06-15,943.8571429,2059.584286,4320.885714,1570.366667,307.9085714,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,6,0,1,0,0,763
2014-06-22,885.8571429,2044.234286,4355.037143,1969.6,311.1257143,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,6,0,1,0,0,764
2014-06-29,847.8571429,2034.832857,4383.125714,2368.833333,311.24,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,6,0,1,0,0,765
2014-07-06,885.4285714,2057.147143,4459.525714,2664.377727,306.4664286,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,7,0,1,0,0,766
2014-07-13,842,2051.638571,4418.517143,2731.806452,299.9557143,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,7,0,1,0,0,767
2014-07-20,751.5714286,2061.785714,4419.318571,2792.322581,297.3542857,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,7,0,1,0,0,768
2014-07-27,732.4285714,2106.382857,4452.937143,2852.83871,298.2485714,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,7,0,1,0,0,769
2014-08-03,750.5714286,2191.124286,4401.35,2899.43318,294.9442857,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,8,0,1,0,0,770
2014-08-10,768.2857143,2208.842857,4367.125714,2778.967742,293.1914286,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,8,0,1,0,0,771
2014-08-17,930.4285714,2224.074286,4445.124286,2612.096774,290.5342857,0,0,0,0,0,0,0,0,0,0,1,0,0,2.092430567,8,0,1,0,0,772
